timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1690559718951,12392,Watch-1,200,OK,Thread Group 1-45,text,true,,187193,124,41,41,https://www.apple.com/watch/,661,0,0
1690559720120,11291,Watch,200,OK,Thread Group 1-11,text,true,,187511,248,40,40,https://www.apple.com/watch/,267,0,0
1690559720120,267,Watch-0,301,Moved Permanently,Thread Group 1-11,,true,,434,124,40,40,http://www.apple.com/watch/,267,0,0
1690559720387,11024,Watch-1,200,OK,Thread Group 1-11,text,true,,187077,124,40,40,https://www.apple.com/watch/,849,0,0
1690559718336,13389,Iphone,200,OK,Thread Group 1-42,text,true,,236749,250,39,39,https://www.apple.com/iphone/,224,0,0
1690559718336,224,Iphone-0,301,Moved Permanently,Thread Group 1-42,,true,,435,125,39,39,http://www.apple.com/iphone/,224,0,0
1690559718560,13165,Iphone-1,200,OK,Thread Group 1-42,text,true,,236314,125,39,39,https://www.apple.com/iphone/,554,0,0
1690559722709,9163,Iphone,200,OK,Thread Group 1-47,text,true,,236749,250,39,39,https://www.apple.com/iphone/,510,0,0
1690559722709,510,Iphone-0,301,Moved Permanently,Thread Group 1-47,,true,,435,125,39,39,http://www.apple.com/iphone/,510,0,0
1690559723219,8653,Iphone-1,200,OK,Thread Group 1-47,text,true,,236314,125,39,39,https://www.apple.com/iphone/,238,0,0
1690559716968,14962,Iphone,200,OK,Thread Group 1-29,text,true,,236749,250,39,39,https://www.apple.com/iphone/,233,0,0
1690559716968,233,Iphone-0,301,Moved Permanently,Thread Group 1-29,,true,,435,125,39,39,http://www.apple.com/iphone/,233,0,0
1690559717201,14729,Iphone-1,200,OK,Thread Group 1-29,text,true,,236314,125,39,39,https://www.apple.com/iphone/,1807,0,0
1690559725256,6792,Watch,200,OK,Thread Group 1-15,text,true,,187511,248,39,39,https://www.apple.com/watch/,230,0,0
1690559725256,230,Watch-0,301,Moved Permanently,Thread Group 1-15,,true,,434,124,39,39,http://www.apple.com/watch/,230,0,0
1690559725487,6561,Watch-1,200,OK,Thread Group 1-15,text,true,,187077,124,39,39,https://www.apple.com/watch/,940,0,0
1690559726654,5847,Watch,200,OK,Thread Group 1-20,text,true,,187511,248,38,38,https://www.apple.com/watch/,667,0,0
1690559726654,667,Watch-0,301,Moved Permanently,Thread Group 1-20,,true,,434,124,38,38,http://www.apple.com/watch/,667,0,0
1690559727322,5179,Watch-1,200,OK,Thread Group 1-20,text,true,,187077,124,38,38,https://www.apple.com/watch/,970,0,0
1690559725158,7390,Iphone,200,OK,Thread Group 1-34,text,true,,236749,250,37,37,https://www.apple.com/iphone/,274,0,0
1690559725158,274,Iphone-0,301,Moved Permanently,Thread Group 1-34,,true,,435,125,37,37,http://www.apple.com/iphone/,274,0,0
1690559725432,7116,Iphone-1,200,OK,Thread Group 1-34,text,true,,236314,125,37,37,https://www.apple.com/iphone/,448,0,0
1690559723256,9461,Iphone,200,OK,Thread Group 1-49,text,true,,236749,250,37,37,https://www.apple.com/iphone/,337,0,0
1690559723256,337,Iphone-0,301,Moved Permanently,Thread Group 1-49,,true,,435,125,37,37,http://www.apple.com/iphone/,337,0,0
1690559723593,9124,Iphone-1,200,OK,Thread Group 1-49,text,true,,236314,125,37,37,https://www.apple.com/iphone/,264,0,0
1690559722381,10504,Watch,200,OK,Thread Group 1-28,text,true,,187511,248,37,37,https://www.apple.com/watch/,329,0,0
1690559722381,329,Watch-0,301,Moved Permanently,Thread Group 1-28,,true,,434,124,37,37,http://www.apple.com/watch/,329,0,0
1690559722711,10174,Watch-1,200,OK,Thread Group 1-28,text,true,,187077,124,37,37,https://www.apple.com/watch/,1128,0,0
1690559722711,10493,Watch,200,OK,Thread Group 1-33,text,true,,187511,248,36,36,https://www.apple.com/watch/,238,0,0
1690559722711,238,Watch-0,301,Moved Permanently,Thread Group 1-33,,true,,434,124,36,36,http://www.apple.com/watch/,238,0,0
1690559722949,10255,Watch-1,200,OK,Thread Group 1-33,text,true,,187077,124,36,36,https://www.apple.com/watch/,836,0,0
1690559722178,11077,Iphone,200,OK,Thread Group 1-38,text,true,,236749,250,35,35,https://www.apple.com/iphone/,249,0,0
1690559722178,249,Iphone-0,301,Moved Permanently,Thread Group 1-38,,true,,435,125,35,35,http://www.apple.com/iphone/,249,0,0
1690559722427,10828,Iphone-1,200,OK,Thread Group 1-38,text,true,,236314,125,35,35,https://www.apple.com/iphone/,931,0,0
1690559719967,13366,Iphone,200,OK,Thread Group 1-23,text,true,,236749,250,35,35,https://www.apple.com/iphone/,241,0,0
1690559719967,241,Iphone-0,301,Moved Permanently,Thread Group 1-23,,true,,435,125,35,35,http://www.apple.com/iphone/,241,0,0
1690559720209,13124,Iphone-1,200,OK,Thread Group 1-23,text,true,,236314,125,35,35,https://www.apple.com/iphone/,225,0,0
1690559724091,9708,Watch,200,OK,Thread Group 1-36,text,true,,187511,248,35,35,https://www.apple.com/watch/,278,0,0
1690559724091,278,Watch-0,301,Moved Permanently,Thread Group 1-36,,true,,434,124,35,35,http://www.apple.com/watch/,278,0,0
1690559724369,9430,Watch-1,200,OK,Thread Group 1-36,text,true,,187077,124,35,35,https://www.apple.com/watch/,1234,0,0
1690559730892,3612,Watch,200,OK,Thread Group 1-24,text,true,,187511,248,34,34,https://www.apple.com/watch/,232,0,0
1690559730892,232,Watch-0,301,Moved Permanently,Thread Group 1-24,,true,,434,124,34,34,http://www.apple.com/watch/,232,0,0
1690559731124,3380,Watch-1,200,OK,Thread Group 1-24,text,true,,187077,124,34,34,https://www.apple.com/watch/,421,0,0
1690559714094,20518,Iphone,200,OK,Thread Group 1-13,text,true,,236749,250,33,33,https://www.apple.com/iphone/,224,0,0
1690559714094,224,Iphone-0,301,Moved Permanently,Thread Group 1-13,,true,,435,125,33,33,http://www.apple.com/iphone/,224,0,0
1690559714319,20293,Iphone-1,200,OK,Thread Group 1-13,text,true,,236314,125,33,33,https://www.apple.com/iphone/,1087,0,0
1690559728938,5721,Watch,200,OK,Thread Group 1-44,text,true,,187510,248,33,33,https://www.apple.com/watch/,241,0,0
1690559728938,241,Watch-0,301,Moved Permanently,Thread Group 1-44,,true,,434,124,33,33,http://www.apple.com/watch/,241,0,0
1690559729179,5480,Watch-1,200,OK,Thread Group 1-44,text,true,,187076,124,33,33,https://www.apple.com/watch/,435,0,0
1690559730638,4046,Watch,200,OK,Thread Group 1-50,text,true,,187510,248,32,32,https://www.apple.com/watch/,212,0,0
1690559730638,212,Watch-0,301,Moved Permanently,Thread Group 1-50,,true,,434,124,32,32,http://www.apple.com/watch/,212,0,0
1690559724850,9835,Watch,200,OK,Thread Group 1-10,text,true,,187510,248,32,32,https://www.apple.com/watch/,241,0,0
1690559730850,3834,Watch-1,200,OK,Thread Group 1-50,text,true,,187076,124,32,32,https://www.apple.com/watch/,625,0,0
1690559724850,241,Watch-0,301,Moved Permanently,Thread Group 1-10,,true,,434,124,32,32,http://www.apple.com/watch/,241,0,0
1690559725091,9594,Watch-1,200,OK,Thread Group 1-10,text,true,,187076,124,32,32,https://www.apple.com/watch/,2334,0,0
1690559730907,3888,Watch,200,OK,Thread Group 1-5,text,true,,187510,248,30,30,https://www.apple.com/watch/,243,0,0
1690559730907,243,Watch-0,301,Moved Permanently,Thread Group 1-5,,true,,434,124,30,30,http://www.apple.com/watch/,243,0,0
1690559731151,3644,Watch-1,200,OK,Thread Group 1-5,text,true,,187076,124,30,30,https://www.apple.com/watch/,423,0,0
1690559724819,10051,Watch,200,OK,Thread Group 1-17,text,true,,187511,248,29,29,https://www.apple.com/watch/,225,0,0
1690559724819,225,Watch-0,301,Moved Permanently,Thread Group 1-17,,true,,434,124,29,29,http://www.apple.com/watch/,225,0,0
1690559725044,9826,Watch-1,200,OK,Thread Group 1-17,text,true,,187077,124,29,29,https://www.apple.com/watch/,2498,0,0
1690559727750,7233,Watch,200,OK,Thread Group 1-39,text,true,,187511,248,28,28,https://www.apple.com/watch/,173,0,0
1690559727750,173,Watch-0,301,Moved Permanently,Thread Group 1-39,,true,,434,124,28,28,http://www.apple.com/watch/,173,0,0
1690559727924,7059,Watch-1,200,OK,Thread Group 1-39,text,true,,187077,124,28,28,https://www.apple.com/watch/,940,0,0
1690559726625,8493,Watch,200,OK,Thread Group 1-1,text,true,,187511,248,27,27,https://www.apple.com/watch/,397,0,0
1690559726625,397,Watch-0,301,Moved Permanently,Thread Group 1-1,,true,,434,124,27,27,http://www.apple.com/watch/,397,0,0
1690559727022,8096,Watch-1,200,OK,Thread Group 1-1,text,true,,187077,124,27,27,https://www.apple.com/watch/,1916,0,0
1690559730408,4837,Watch,200,OK,Thread Group 1-19,text,true,,187510,248,26,26,https://www.apple.com/watch/,185,0,0
1690559730408,185,Watch-0,301,Moved Permanently,Thread Group 1-19,,true,,434,124,26,26,http://www.apple.com/watch/,185,0,0
1690559730593,4652,Watch-1,200,OK,Thread Group 1-19,text,true,,187076,124,26,26,https://www.apple.com/watch/,398,0,0
1690559724843,10417,Watch,200,OK,Thread Group 1-2,text,true,,187507,248,25,25,https://www.apple.com/watch/,248,0,0
1690559724843,248,Watch-0,301,Moved Permanently,Thread Group 1-2,,true,,434,124,25,25,http://www.apple.com/watch/,248,0,0
1690559725091,10169,Watch-1,200,OK,Thread Group 1-2,text,true,,187073,124,25,25,https://www.apple.com/watch/,1878,0,0
1690559730588,4809,Watch,200,OK,Thread Group 1-18,text,true,,187510,248,24,24,https://www.apple.com/watch/,200,0,0
1690559730588,200,Watch-0,301,Moved Permanently,Thread Group 1-18,,true,,434,124,24,24,http://www.apple.com/watch/,200,0,0
1690559730789,4608,Watch-1,200,OK,Thread Group 1-18,text,true,,187076,124,24,24,https://www.apple.com/watch/,621,0,0
1690559719314,16093,Iphone,200,OK,Thread Group 1-7,text,true,,236749,250,23,23,https://www.apple.com/iphone/,211,0,0
1690559719314,211,Iphone-0,301,Moved Permanently,Thread Group 1-7,,true,,435,125,23,23,http://www.apple.com/iphone/,211,0,0
1690559719525,15882,Iphone-1,200,OK,Thread Group 1-7,text,true,,236314,125,23,23,https://www.apple.com/iphone/,660,0,0
1690559723855,11638,Watch,200,OK,Thread Group 1-21,text,true,,187510,248,23,23,https://www.apple.com/watch/,223,0,0
1690559723855,223,Watch-0,301,Moved Permanently,Thread Group 1-21,,true,,434,124,23,23,http://www.apple.com/watch/,223,0,0
1690559724079,11414,Watch-1,200,OK,Thread Group 1-21,text,true,,187076,124,23,23,https://www.apple.com/watch/,739,0,0
1690559729384,6453,Watch,200,OK,Thread Group 1-22,text,true,,187511,248,22,22,https://www.apple.com/watch/,207,0,0
1690559729384,207,Watch-0,301,Moved Permanently,Thread Group 1-22,,true,,434,124,22,22,http://www.apple.com/watch/,207,0,0
1690559729591,6246,Watch-1,200,OK,Thread Group 1-22,text,true,,187077,124,22,22,https://www.apple.com/watch/,1613,0,0
1690559723220,12623,Iphone,200,OK,Thread Group 1-4,text,true,,236749,250,21,21,https://www.apple.com/iphone/,228,0,0
1690559723220,228,Iphone-0,301,Moved Permanently,Thread Group 1-4,,true,,435,125,21,21,http://www.apple.com/iphone/,228,0,0
1690559723449,12394,Iphone-1,200,OK,Thread Group 1-4,text,true,,236314,125,21,21,https://www.apple.com/iphone/,495,0,0
1690559729420,6467,Watch,200,OK,Thread Group 1-46,text,true,,187510,248,21,21,https://www.apple.com/watch/,212,0,0
1690559729420,212,Watch-0,301,Moved Permanently,Thread Group 1-46,,true,,434,124,21,21,http://www.apple.com/watch/,212,0,0
1690559729633,6254,Watch-1,200,OK,Thread Group 1-46,text,true,,187076,124,21,21,https://www.apple.com/watch/,811,0,0
1690559730734,5624,Watch,200,OK,Thread Group 1-40,text,true,,187511,248,20,20,https://www.apple.com/watch/,225,0,0
1690559730734,225,Watch-0,301,Moved Permanently,Thread Group 1-40,,true,,434,124,20,20,http://www.apple.com/watch/,225,0,0
1690559730960,5398,Watch-1,200,OK,Thread Group 1-40,text,true,,187077,124,20,20,https://www.apple.com/watch/,702,0,0
1690559731872,4580,Watch,200,OK,Thread Group 1-47,text,true,,187510,248,19,19,https://www.apple.com/watch/,230,0,0
1690559731872,230,Watch-0,301,Moved Permanently,Thread Group 1-47,,true,,434,124,19,19,http://www.apple.com/watch/,230,0,0
1690559732103,4349,Watch-1,200,OK,Thread Group 1-47,text,true,,187076,124,19,19,https://www.apple.com/watch/,540,0,0
1690559729559,6893,Watch,200,OK,Thread Group 1-32,text,true,,187511,248,19,19,https://www.apple.com/watch/,205,0,0
1690559729559,205,Watch-0,301,Moved Permanently,Thread Group 1-32,,true,,434,124,19,19,http://www.apple.com/watch/,205,0,0
1690559729765,6687,Watch-1,200,OK,Thread Group 1-32,text,true,,187077,124,19,19,https://www.apple.com/watch/,645,0,0
1690559728880,7638,Watch,200,OK,Thread Group 1-8,text,true,,187511,248,17,17,https://www.apple.com/watch/,134,0,0
1690559728880,134,Watch-0,301,Moved Permanently,Thread Group 1-8,,true,,434,124,17,17,http://www.apple.com/watch/,134,0,0
1690559729013,7505,Watch-1,200,OK,Thread Group 1-8,text,true,,187077,124,17,17,https://www.apple.com/watch/,824,0,0
1690559733255,3264,Watch,200,OK,Thread Group 1-38,text,true,,187510,248,17,17,https://www.apple.com/watch/,209,0,0
1690559733255,209,Watch-0,301,Moved Permanently,Thread Group 1-38,,true,,434,124,17,17,http://www.apple.com/watch/,209,0,0
1690559733465,3054,Watch-1,200,OK,Thread Group 1-38,text,true,,187076,124,17,17,https://www.apple.com/watch/,426,0,0
1690559726625,9903,Watch,200,OK,Thread Group 1-25,text,true,,187507,248,15,15,https://www.apple.com/watch/,397,0,0
1690559726625,397,Watch-0,301,Moved Permanently,Thread Group 1-25,,true,,434,124,15,15,http://www.apple.com/watch/,397,0,0
1690559727022,9506,Watch-1,200,OK,Thread Group 1-25,text,true,,187073,124,15,15,https://www.apple.com/watch/,856,0,0
1690559722762,13811,Watch,200,OK,Thread Group 1-37,text,true,,187511,248,14,14,https://www.apple.com/watch/,240,0,0
1690559722762,240,Watch-0,301,Moved Permanently,Thread Group 1-37,,true,,434,124,14,14,http://www.apple.com/watch/,240,0,0
1690559723003,13570,Watch-1,200,OK,Thread Group 1-37,text,true,,187077,124,14,14,https://www.apple.com/watch/,2471,0,0
1690559730445,6147,Watch,200,OK,Thread Group 1-41,text,true,,187511,248,13,13,https://www.apple.com/watch/,207,0,0
1690559730445,207,Watch-0,301,Moved Permanently,Thread Group 1-41,,true,,434,124,13,13,http://www.apple.com/watch/,207,0,0
1690559730652,5940,Watch-1,200,OK,Thread Group 1-41,text,true,,187077,124,13,13,https://www.apple.com/watch/,2253,0,0
1690559730612,6097,Watch,200,OK,Thread Group 1-27,text,true,,187511,248,12,12,https://www.apple.com/watch/,238,0,0
1690559730612,238,Watch-0,301,Moved Permanently,Thread Group 1-27,,true,,434,124,12,12,http://www.apple.com/watch/,238,0,0
1690559730850,5859,Watch-1,200,OK,Thread Group 1-27,text,true,,187077,124,12,12,https://www.apple.com/watch/,446,0,0
1690559731726,5070,Watch,200,OK,Thread Group 1-42,text,true,,187510,248,11,11,https://www.apple.com/watch/,245,0,0
1690559731726,245,Watch-0,301,Moved Permanently,Thread Group 1-42,,true,,434,124,11,11,http://www.apple.com/watch/,245,0,0
1690559731971,4825,Watch-1,200,OK,Thread Group 1-42,text,true,,187076,124,11,11,https://www.apple.com/watch/,1414,0,0
1690559727007,9809,Watch,200,OK,Thread Group 1-3,text,true,,187510,248,10,10,https://www.apple.com/watch/,418,0,0
1690559727007,418,Watch-0,301,Moved Permanently,Thread Group 1-3,,true,,434,124,10,10,http://www.apple.com/watch/,418,0,0
1690559727425,9391,Watch-1,200,OK,Thread Group 1-3,text,true,,187076,124,10,10,https://www.apple.com/watch/,863,0,0
1690559729192,7692,Watch,200,OK,Thread Group 1-14,text,true,,187510,248,9,9,https://www.apple.com/watch/,231,0,0
1690559729192,231,Watch-0,301,Moved Permanently,Thread Group 1-14,,true,,434,124,9,9,http://www.apple.com/watch/,231,0,0
1690559729423,7461,Watch-1,200,OK,Thread Group 1-14,text,true,,187076,124,9,9,https://www.apple.com/watch/,2450,0,0
1690559732717,4174,Watch,200,OK,Thread Group 1-49,text,true,,187510,248,8,8,https://www.apple.com/watch/,219,0,0
1690559732717,219,Watch-0,301,Moved Permanently,Thread Group 1-49,,true,,434,124,8,8,http://www.apple.com/watch/,219,0,0
1690559732937,3954,Watch-1,200,OK,Thread Group 1-49,text,true,,187076,124,8,8,https://www.apple.com/watch/,442,0,0
1690559733333,3683,Watch,200,OK,Thread Group 1-23,text,true,,187510,248,7,7,https://www.apple.com/watch/,233,0,0
1690559733333,233,Watch-0,301,Moved Permanently,Thread Group 1-23,,true,,434,124,7,7,http://www.apple.com/watch/,233,0,0
1690559733566,3450,Watch-1,200,OK,Thread Group 1-23,text,true,,187076,124,7,7,https://www.apple.com/watch/,646,0,0
1690559732547,4556,Watch,200,OK,Thread Group 1-34,text,true,,187510,248,6,6,https://www.apple.com/watch/,191,0,0
1690559729003,8100,Watch,200,OK,Thread Group 1-31,text,true,,187510,248,6,6,https://www.apple.com/watch/,231,0,0
1690559732547,191,Watch-0,301,Moved Permanently,Thread Group 1-34,,true,,434,124,6,6,http://www.apple.com/watch/,191,0,0
1690559729003,231,Watch-0,301,Moved Permanently,Thread Group 1-31,,true,,434,124,6,6,http://www.apple.com/watch/,231,0,0
1690559732738,4365,Watch-1,200,OK,Thread Group 1-34,text,true,,187076,124,6,6,https://www.apple.com/watch/,617,0,0
1690559729234,7869,Watch-1,200,OK,Thread Group 1-31,text,true,,187076,124,6,6,https://www.apple.com/watch/,427,0,0
1690559731932,5304,Watch,200,OK,Thread Group 1-29,text,true,,187510,248,4,4,https://www.apple.com/watch/,233,0,0
1690559731932,233,Watch-0,301,Moved Permanently,Thread Group 1-29,,true,,434,124,4,4,http://www.apple.com/watch/,233,0,0
1690559732165,5071,Watch-1,200,OK,Thread Group 1-29,text,true,,187076,124,4,4,https://www.apple.com/watch/,2526,0,0
1690559735843,1497,Watch,200,OK,Thread Group 1-4,text,true,,187511,248,3,3,https://www.apple.com/watch/,237,0,0
1690559735843,237,Watch-0,301,Moved Permanently,Thread Group 1-4,,true,,434,124,3,3,http://www.apple.com/watch/,237,0,0
1690559736080,1260,Watch-1,200,OK,Thread Group 1-4,text,true,,187077,124,3,3,https://www.apple.com/watch/,447,0,0
1690559734614,2768,Watch,200,OK,Thread Group 1-13,text,true,,187511,248,2,2,https://www.apple.com/watch/,211,0,0
1690559734614,211,Watch-0,301,Moved Permanently,Thread Group 1-13,,true,,434,124,2,2,http://www.apple.com/watch/,211,0,0
1690559734825,2557,Watch-1,200,OK,Thread Group 1-13,text,true,,187077,124,2,2,https://www.apple.com/watch/,873,0,0
1690559735406,1997,Watch,200,OK,Thread Group 1-7,text,true,,187511,248,1,1,https://www.apple.com/watch/,231,0,0
1690559735406,231,Watch-0,301,Moved Permanently,Thread Group 1-7,,true,,434,124,1,1,http://www.apple.com/watch/,231,0,0
1690559735637,1766,Watch-1,200,OK,Thread Group 1-7,text,true,,187077,124,1,1,https://www.apple.com/watch/,621,0,0
